,Province,Pollutant,Year,Value,Per Capita,By Capita,Death,Death per Capita
295,PE,NH3,2005,3734.602407151813,137917.75,0.027078475447517184,20485,0.14853055534911205
296,PE,CO,2005,37765.115353212765,137917.75,0.273823458932681,20485,0.14853055534911205
297,PE,SOX,2005,2349.72700503579,137917.75,0.017037161678143606,20485,0.14853055534911205
298,PE,NOX,2005,6874.550380876918,137917.75,0.04984529098594574,20485,0.14853055534911205
299,PE,VOC,2005,8487.849752482605,137917.75,0.06154283805008859,20485,0.14853055534911205
300,AB,NH3,2006,138078.04250873503,3411000.75,0.040480214643381425,19069,0.005590441456220729
301,AB,CO,2006,1192713.6845471866,3411000.75,0.34966679047115035,19069,0.005590441456220729
302,AB,SOX,2006,428250.56688984286,3411000.75,0.12554983076149803,19069,0.005590441456220729
303,AB,NOX,2006,652543.7569066547,3411000.75,0.191305662101263,19069,0.005590441456220729
304,AB,VOC,2006,592127.6114556657,3411000.75,0.17359351546775992,19069,0.005590441456220729
305,BC,NH3,2006,21528.07901220215,4236599.25,0.005081452774227383,19069,0.00450101576163948
306,BC,CO,2006,1019781.5078473636,4236599.25,0.24070756936648272,19069,0.00450101576163948
307,BC,SOX,2006,65583.44409919913,4236599.25,0.015480209533436312,19069,0.00450101576163948
308,BC,NOX,2006,264441.2001467402,4236599.25,0.06241827100987666,19069,0.00450101576163948
309,BC,VOC,2006,232344.6582304473,4236599.25,0.05484225543174689,19069,0.00450101576163948
310,ON,NH3,2006,102643.94682651204,12642211.75,0.00811914472374757,19069,0.0015083594846447656
311,ON,CO,2006,1944532.9436192864,12642211.75,0.15381271743208116,19069,0.0015083594846447656
312,ON,SOX,2006,446972.2992604996,12642211.75,0.03535554601515827,19069,0.0015083594846447656
313,ON,NOX,2006,484232.3455866296,12642211.75,0.03830281877588623,19069,0.0015083594846447656
314,ON,VOC,2006,543175.9435433378,12642211.75,0.04296526227250843,19069,0.0015083594846447656
315,MB,NH3,2006,58361.670749780256,1182274.5,0.049363892014739605,19069,0.016129080006377538
316,MB,CO,2006,245213.1090692045,1182274.5,0.207407931972824,19069,0.016129080006377538
317,MB,SOX,2006,390430.4686320983,1182274.5,0.3302367332054428,19069,0.016129080006377538
318,MB,NOX,2006,59596.08749118106,1182274.5,0.050407995343874086,19069,0.016129080006377538
319,MB,VOC,2006,79103.47182060988,1182274.5,0.06690787276610455,19069,0.016129080006377538
320,NB,NH3,2006,4772.791176931575,745979.0,0.006398023505931903,19069,0.025562381782865202
321,NB,CO,2006,210119.20133269925,745979.0,0.2816690568135286,19069,0.025562381782865202
322,NB,SOX,2006,60436.00323428326,745979.0,0.08101568976376447,19069,0.025562381782865202
323,NB,NOX,2006,61366.53003180855,745979.0,0.08226307983443039,19069,0.025562381782865202
324,NB,VOC,2006,49961.1405351696,745979.0,0.06697392357582399,19069,0.025562381782865202
325,NS,NH3,2006,4351.342644763634,937677.25,0.004640554780190768,19069,0.020336421727198777
326,NS,CO,2006,177281.3717220738,937677.25,0.18906438406399834,19069,0.020336421727198777
327,NS,SOX,2006,124488.07381961169,937677.25,0.1327621778384958,19069,0.020336421727198777
328,NS,NOX,2006,75504.25958811947,937677.25,0.08052265274444856,19069,0.020336421727198777
329,NS,VOC,2006,44309.29144255565,937677.25,0.047254309990517156,19069,0.020336421727198777
330,QC,NH3,2006,64224.07135417954,7626205.25,0.00842149788116174,19069,0.0025004572228107813
331,QC,CO,2006,1499335.372293136,7626205.25,0.196603071008761,19069,0.0025004572228107813
332,QC,SOX,2006,186828.03564118288,7626205.25,0.02449816514460883,19069,0.0025004572228107813
333,QC,NOX,2006,268179.2903652213,7626205.25,0.03516549601982209,19069,0.0025004572228107813
334,QC,VOC,2006,332377.35492208565,7626205.25,0.04358358371250048,19069,0.0025004572228107813
335,SK,NH3,2006,80035.94268499562,992285.0,0.0806582208589222,19069,0.01921726116992598
336,SK,CO,2006,411187.13102432166,992285.0,0.4143841043896881,19069,0.01921726116992598
337,SK,SOX,2006,135826.16484959028,992285.0,0.13688221110829074,19069,0.01921726116992598
338,SK,NOX,2006,166610.53149947454,992285.0,0.1679059257163764,19069,0.01921726116992598
339,SK,VOC,2006,232816.04464268236,992285.0,0.23462618566508853,19069,0.01921726116992598
340,NL,NH3,2006,904.6776032474704,511111.5,0.0017700200509037077,19069,0.03730888465628342
341,NL,CO,2006,101038.88165017066,511111.5,0.1976846180337767,19069,0.03730888465628342
342,NL,SOX,2006,44859.81851917979,511111.5,0.08776914336535137,19069,0.03730888465628342
343,NL,NOX,2006,53455.54948320695,511111.5,0.10458686506409454,19069,0.03730888465628342
344,NL,VOC,2006,28626.044374641697,511111.5,0.056007435509945865,19069,0.03730888465628342
345,PE,NH3,2006,3467.844194731675,137879.5,0.02515126755414456,19069,0.1383019230560018
346,PE,CO,2006,36807.32877691728,137879.5,0.26695287390016126,19069,0.1383019230560018
347,PE,SOX,2006,2207.5145420288977,137879.5,0.016010462338700807,19069,0.1383019230560018
348,PE,NOX,2006,6142.776766744547,137879.5,0.04455177721666054,19069,0.1383019230560018
349,PE,VOC,2006,8134.24415069938,137879.5,0.058995312216097245,19069,0.1383019230560018
350,AB,NH3,2007,140063.53230788346,3502793.25,0.03998624021211742,20518,0.005857610922368884
351,AB,CO,2007,1154640.544735931,3502793.25,0.3296342268376619,20518,0.005857610922368884
352,AB,SOX,2007,406947.06383835,3502793.25,0.11617787142828084,20518,0.005857610922368884
353,AB,NOX,2007,674084.7392267365,3502793.25,0.19244205727150368,20518,0.005857610922368884
354,AB,VOC,2007,576275.3541153171,3502793.25,0.16451880341933317,20518,0.005857610922368884
355,BC,NH3,2007,21929.854557585822,4286272.5,0.005116299665405273,20518,0.004786909838326891
356,BC,CO,2007,966698.8442143052,4286272.5,0.22553368788715725,20518,0.004786909838326891
357,BC,SOX,2007,63996.48966519895,4286272.5,0.014930569548529391,20518,0.004786909838326891
358,BC,NOX,2007,263418.6530193879,4286272.5,0.061456347681904944,20518,0.004786909838326891
359,BC,VOC,2007,222012.27519700569,4286272.5,0.05179611776829534,20518,0.004786909838326891
360,ON,NH3,2007,100540.34632964122,12750395.0,0.007885273070335564,20518,0.0016092050481573317
361,ON,CO,2007,1905567.3748188836,12750395.0,0.14945163462142808,20518,0.0016092050481573317
362,ON,SOX,2007,418310.70745775744,12750395.0,0.03280766654348806,20518,0.0016092050481573317
363,ON,NOX,2007,464193.6635173786,12750395.0,0.03640621827930653,20518,0.0016092050481573317
364,ON,VOC,2007,529903.4665700393,12750395.0,0.04155976866364056,20518,0.0016092050481573317
365,MB,NH3,2007,58139.11616917103,1188018.5,0.04893788789414561,20518,0.017270774823792728
366,MB,CO,2007,223685.79089787087,1188018.5,0.1882847707319969,20518,0.017270774823792728
367,MB,SOX,2007,397805.0600583623,1188018.5,0.3348475297803547,20518,0.017270774823792728
368,MB,NOX,2007,59757.71618138886,1188018.5,0.05030032460049137,20518,0.017270774823792728
369,MB,VOC,2007,74991.72933829157,1188018.5,0.0631233683131126,20518,0.017270774823792728
370,NB,NH3,2007,4543.817642839976,745340.5,0.006096297789855745,20518,0.027528357844501944
371,NB,CO,2007,203928.6391955406,745340.5,0.27360466685433116,20518,0.027528357844501944
372,NB,SOX,2007,67454.908897279,745340.5,0.09050213814663098,20518,0.027528357844501944
373,NB,NOX,2007,58689.18264221796,745340.5,0.07874143782904318,20518,0.027528357844501944
374,NB,VOC,2007,49087.75932907562,745340.5,0.06585950894802525,20518,0.027528357844501944
375,NS,NH3,2007,4224.610000010973,935423.0,0.004516256281929109,20518,0.021934461735492926
376,NS,CO,2007,174702.9275677172,935423.0,0.1867635578425132,20518,0.021934461735492926
377,NS,SOX,2007,126901.0209632231,935423.0,0.13566164287517316,20518,0.021934461735492926
378,NS,NOX,2007,70763.70708966386,935423.0,0.07564888514571895,20518,0.021934461735492926
379,NS,VOC,2007,44768.01318279486,935423.0,0.04785857647587761,20518,0.021934461735492926
380,QC,NH3,2007,67293.11595140157,7685514.25,0.008755837769919114,20518,0.002669697736882083
381,QC,CO,2007,1554763.5721833778,7685514.25,0.20229792328904703,20518,0.002669697736882083
382,QC,SOX,2007,167190.08225092207,7685514.25,0.021753922614992493,20518,0.002669697736882083
383,QC,NOX,2007,262139.8989946894,7685514.25,0.03410830953760698,20518,0.002669697736882083
384,QC,VOC,2007,338995.77007324644,7685514.25,0.04410840433654084,20518,0.002669697736882083
385,SK,NH3,2007,82477.46445191129,1000533.25,0.0824335067844185,20518,0.02050706460779789
386,SK,CO,2007,432487.6370636645,1000533.25,0.43225713594592136,20518,0.02050706460779789
387,SK,SOX,2007,146069.69284932088,1000533.25,0.14599184269920154,20518,0.02050706460779789
388,SK,NOX,2007,179399.70466691314,1000533.25,0.1793040907605151,20518,0.02050706460779789
389,SK,VOC,2007,238033.05630185845,1000533.25,0.23790619282453476,20518,0.02050706460779789
390,NL,NH3,2007,934.9875904281412,509695.75,0.0018344033483271955,20518,0.0402553876503777
391,NL,CO,2007,108612.01072323191,509695.75,0.2130918508212633,20518,0.0402553876503777
392,NL,SOX,2007,43822.76448788376,509695.75,0.08597828113709749,20518,0.0402553876503777
393,NL,NOX,2007,54989.66637608261,509695.75,0.10788723738834906,20518,0.0402553876503777
394,NL,VOC,2007,35561.1117902749,509695.75,0.06976929234798387,20518,0.0402553876503777
395,PE,NH3,2007,3306.742191906817,137805.75,0.023995676464202816,20518,0.1488907393196583
396,PE,CO,2007,38472.49349130616,137805.75,0.2791791597324942,20518,0.1488907393196583
397,PE,SOX,2007,1745.7183292323816,137805.75,0.012667964357310066,20518,0.1488907393196583
398,PE,NOX,2007,5921.656395786297,137805.75,0.042971040002222675,20518,0.1488907393196583
399,PE,VOC,2007,8897.10783411235,137805.75,0.06456267488194324,20518,0.1488907393196583
400,AB,NH3,2008,138610.94087225283,3582850.5,0.038687335927706956,20728,0.0057853376801516
401,AB,CO,2008,1145371.1686651632,3582850.5,0.3196815409030221,20728,0.0057853376801516
402,AB,SOX,2008,382065.4206025985,3582850.5,0.10663727682821221,20728,0.0057853376801516
403,AB,NOX,2008,680535.9776006247,3582850.5,0.1899426106672954,20728,0.0057853376801516
404,AB,VOC,2008,565034.7073398363,3582850.5,0.15770535425350188,20728,0.0057853376801516
405,BC,NH3,2008,21971.572121546706,4342952.75,0.005059132204822331,20728,0.004772789664819632
406,BC,CO,2008,870442.3933821984,4342952.75,0.2004264019179574,20728,0.004772789664819632
407,BC,SOX,2008,66145.00399562388,4342952.75,0.015230422204253517,20728,0.004772789664819632
408,BC,NOX,2008,250949.09114168247,4342952.75,0.0577830581144781,20728,0.004772789664819632
409,BC,VOC,2008,210241.6033764877,4342952.75,0.04840982978147476,20728,0.004772789664819632
410,ON,NH3,2008,90018.3148437233,12866362.25,0.006996407616591341,20728,0.00161102257166745
411,ON,CO,2008,1841020.0162951432,12866362.25,0.1430878425869863,20728,0.00161102257166745
412,ON,SOX,2008,365447.40598234616,12866362.25,0.028403320136765633,20728,0.00161102257166745
413,ON,NOX,2008,434339.5516428845,12866362.25,0.03375775865807637,20728,0.00161102257166745
414,ON,VOC,2008,518308.6353717286,12866362.25,0.040284007655056395,20728,0.00161102257166745
415,MB,NH3,2008,57285.05354016318,1196348.25,0.0478832593604439,20728,0.01732605869570169
416,MB,CO,2008,253904.9139715216,1196348.25,0.21223328071196795,20728,0.01732605869570169
417,MB,SOX,2008,349219.25794857804,1196348.25,0.29190434971470725,20728,0.01732605869570169
418,MB,NOX,2008,61156.24106361297,1196348.25,0.05111909601874953,20728,0.01732605869570169
419,MB,VOC,2008,74713.35611728604,1196348.25,0.06245117683524512,20728,0.01732605869570169
420,NB,NH3,2008,4388.618836795378,746866.75,0.00587603991849333,20728,0.027753277274694583
421,NB,CO,2008,196183.1829925389,746866.75,0.2626749456881551,20728,0.027753277274694583
422,NB,SOX,2008,46252.63679627466,746866.75,0.06192890069918718,20728,0.027753277274694583
423,NB,NOX,2008,52807.6508796174,746866.75,0.07070558554068367,20728,0.027753277274694583
424,NB,VOC,2008,48691.26672816704,746866.75,0.06519404797196694,20728,0.027753277274694583
425,NS,NH3,2008,4102.16337257798,936013.0,0.004382592306493585,20728,0.0221449915759717
426,NS,CO,2008,165246.8336428203,936013.0,0.17654331044848767,20728,0.0221449915759717
427,NS,SOX,2008,124540.47945011678,936013.0,0.13305421981331111,20728,0.0221449915759717
428,NS,NOX,2008,63129.56888537872,936013.0,0.0674451838653723,20728,0.0221449915759717
429,NS,VOC,2008,43057.004698235214,936013.0,0.046000434500626824,20728,0.0221449915759717
430,QC,NH3,2008,65494.05473255437,7753515.0,0.008447014642075803,20728,0.0026733681433517573
431,QC,CO,2008,1526054.089071009,7753515.0,0.19682093722279626,20728,0.0026733681433517573
432,QC,SOX,2008,150797.84375523977,7753515.0,0.01944896524418148,20728,0.0026733681433517573
433,QC,NOX,2008,251024.0432560171,7753515.0,0.032375515267077846,20728,0.0026733681433517573
434,QC,VOC,2008,324631.18979526433,7753515.0,0.041868905882720846,20728,0.0026733681433517573
435,SK,NH3,2008,87707.21245672296,1015934.75,0.08633154093481196,20728,0.02040288512623473
436,SK,CO,2008,413716.3549169435,1015934.75,0.4072272898598493,20728,0.02040288512623473
437,SK,SOX,2008,128821.9484702454,1015934.75,0.12680139986376626,20728,0.02040288512623473
438,SK,NOX,2008,174614.44308171005,1015934.75,0.17187564760602003,20728,0.02040288512623473
439,SK,VOC,2008,245699.1496853477,1015934.75,0.24184540363969997,20728,0.02040288512623473
440,NL,NH3,2008,941.896035468174,511819.75,0.0018402885693023256,20728,0.04049863257523767
441,NL,CO,2008,108013.021096368,511819.75,0.21103722764971067,20728,0.04049863257523767
442,NL,SOX,2008,40362.2579950008,511819.75,0.078860297975998,20728,0.04049863257523767
443,NL,NOX,2008,53334.95007469226,511819.75,0.10420651034801266,20728,0.04049863257523767
444,NL,VOC,2008,34111.70138279476,511819.75,0.06664788020156463,20728,0.04049863257523767
445,PE,NH3,2008,3068.2805395994224,138600.0,0.02213766623087606,20728,0.14955266955266955
446,PE,CO,2008,32911.79137877368,138600.0,0.23745881225666438,20728,0.14955266955266955
447,PE,SOX,2008,2123.3254259892874,138600.0,0.015319808268320977,20728,0.14955266955266955
448,PE,NOX,2008,5147.722823657579,138600.0,0.03714085731354675,20728,0.14955266955266955
449,PE,VOC,2008,7866.134209645363,138600.0,0.05675421507680637,20728,0.14955266955266955
450,AB,NH3,2009,132991.51611707473,3667752.25,0.036259678149491895,21296,0.005806280944957501
451,AB,CO,2009,1132508.4215766145,3667752.25,0.3087745148480556,21296,0.005806280944957501
452,AB,SOX,2009,371621.66225775576,3667752.25,0.10132136440179561,21296,0.005806280944957501
453,AB,NOX,2009,670909.267392054,3667752.25,0.18292109762649697,21296,0.005806280944957501
454,AB,VOC,2009,511333.7147765916,3667752.25,0.139413373620476,21296,0.005806280944957501
455,BC,NH3,2009,21077.93749166181,4404775.25,0.004785246986588432,21296,0.004834752919572911
456,BC,CO,2009,850142.7759272272,4404775.25,0.19300480221487515,21296,0.004834752919572911
457,BC,SOX,2009,65765.48338695148,4404775.25,0.014930496938964475,21296,0.004834752919572911
458,BC,NOX,2009,231240.08421156043,4404775.25,0.0524975897945214,21296,0.004834752919572911
459,BC,VOC,2009,198631.41837841875,4404775.25,0.0450945637642735,21296,0.004834752919572911
460,ON,NH3,2009,94051.49307609705,12983599.0,0.007243869213466701,21296,0.0016402231769480865
461,ON,CO,2009,1735389.2195626274,12983599.0,0.13366010607402673,21296,0.0016402231769480865
462,ON,SOX,2009,196195.89559720727,12983599.0,0.0151110563101346,21296,0.0016402231769480865
463,ON,NOX,2009,383652.5273492953,12983599.0,0.029549012361618325,21296,0.0016402231769480865
464,ON,VOC,2009,466604.76251676463,12983599.0,0.035938013991094815,21296,0.0016402231769480865
465,MB,NH3,2009,53950.77449772192,1206536.75,0.04471540091731306,21296,0.017650519140838438
466,MB,CO,2009,201306.67320287388,1206536.75,0.16684669837273824,21296,0.017650519140838438
467,MB,SOX,2009,289729.795633791,1206536.75,0.24013341958609302,21296,0.017650519140838438
468,MB,NOX,2009,51443.1341331125,1206536.75,0.04263702214881768,21296,0.017650519140838438
469,MB,VOC,2009,68805.74837061568,1206536.75,0.05702747833467624,21296,0.017650519140838438
470,NB,NH3,2009,4221.744013132929,749639.0,0.0056317027437645705,21296,0.028408340547917063
471,NB,CO,2009,176848.14975429155,749639.0,0.23591108487457502,21296,0.028408340547917063
472,NB,SOX,2009,51097.67729493135,749639.0,0.06816304553916132,21296,0.028408340547917063
473,NB,NOX,2009,48719.84210604441,749639.0,0.06499107184397344,21296,0.028408340547917063
474,NB,VOC,2009,45697.646988010136,749639.0,0.06095953784156125,21296,0.028408340547917063
475,NS,NH3,2009,3923.0371572430304,938380.0,0.004180648732116019,21296,0.022694430827596496
476,NS,CO,2009,148188.81169778615,938380.0,0.15791983172892235,21296,0.022694430827596496
477,NS,SOX,2009,116011.84717316828,938380.0,0.12362992303029506,21296,0.022694430827596496
478,NS,NOX,2009,56848.96243438911,938380.0,0.06058202693406627,21296,0.022694430827596496
479,NS,VOC,2009,41086.46230489815,938380.0,0.04378446077804104,21296,0.022694430827596496
480,QC,NH3,2009,63031.75639763256,7832720.25,0.00804723702440829,21296,0.002718851091356161
481,QC,CO,2009,1446886.2450940325,7832720.25,0.18472333990148984,21296,0.002718851091356161
482,QC,SOX,2009,136887.70491376412,7832720.25,0.01747639396591039,21296,0.002718851091356161
483,QC,NOX,2009,232683.58442844375,7832720.25,0.02970661239030511,21296,0.002718851091356161
484,QC,VOC,2009,307932.0694959109,7832720.25,0.039313553869859054,21296,0.002718851091356161
485,SK,NH3,2009,82328.19520696744,1032566.75,0.07973159624495699,21296,0.02062433251893885
486,SK,CO,2009,408300.568427068,1032566.75,0.3954229287618142,21296,0.02062433251893885
487,SK,SOX,2009,134951.2206133364,1032566.75,0.13069491208518616,21296,0.02062433251893885
488,SK,NOX,2009,175476.9001032982,1032566.75,0.16994242755085634,21296,0.02062433251893885
489,SK,VOC,2009,238678.62694708267,1032566.75,0.23115079673743386,21296,0.02062433251893885
490,NL,NH3,2009,932.0593869965276,516169.5,0.0018057234822989883,21296,0.04125776513335251
491,NL,CO,2009,101127.08727626476,516169.5,0.19591837037303592,21296,0.04125776513335251
492,NL,SOX,2009,28920.23421951018,516169.5,0.05602856081095489,21296,0.04125776513335251
493,NL,NOX,2009,47400.67203151977,516169.5,0.0918316018895339,21296,0.04125776513335251
494,NL,VOC,2009,29493.099047908745,516169.5,0.05713839939769542,21296,0.04125776513335251
495,PE,NH3,2009,2760.262404090508,139711.0,0.01975694400648845,21296,0.15242894260294465
496,PE,CO,2009,30785.89202185001,139711.0,0.22035410255348548,21296,0.15242894260294465
497,PE,SOX,2009,1820.6910324897613,139711.0,0.013031837382094189,21296,0.15242894260294465
498,PE,NOX,2009,5419.177703948296,139711.0,0.038788482681737985,21296,0.15242894260294465
499,PE,VOC,2009,7480.75352254831,139711.0,0.05354448484763769,21296,0.15242894260294465
500,AB,NH3,2010,130683.29517893116,3724137.0,0.03509089358928825,20757,0.00557364028229896
501,AB,CO,2010,1075646.3948661848,3724137.0,0.2888310486070155,20757,0.00557364028229896
502,AB,SOX,2010,358307.9380092149,3724137.0,0.09621234074074474,20757,0.00557364028229896
503,AB,NOX,2010,701315.0799933256,3724137.0,0.18831613337353745,20757,0.00557364028229896
504,AB,VOC,2010,490236.5949499055,3724137.0,0.13163763710892096,20757,0.00557364028229896
505,BC,NH3,2010,20603.15514931172,4461057.0,0.004618446962079103,20757,0.004652933150148048
506,BC,CO,2010,794834.0327907501,4461057.0,0.17817168280762835,20757,0.004652933150148048
507,BC,SOX,2010,65317.09857691496,4461057.0,0.014641619368888352,20757,0.004652933150148048
508,BC,NOX,2010,230546.0998839865,4461057.0,0.051679702788820336,20757,0.004652933150148048
509,BC,VOC,2010,196698.1994724488,4461057.0,0.044092285633752,20757,0.004652933150148048
510,ON,NH3,2010,91985.10351120686,13117914.5,0.007012174344573359,20757,0.0015823399367330836
511,ON,CO,2010,1692040.863012221,13117914.5,0.1289870324289902,20757,0.0015823399367330836
512,ON,SOX,2010,254217.835906264,13117914.5,0.019379439918308965,20757,0.0015823399367330836
513,ON,NOX,2010,384467.939911805,13117914.5,0.02930861760928576,20757,0.0015823399367330836
514,ON,VOC,2010,462475.21323302935,13117914.5,0.0352552391794465,20757,0.0015823399367330836
515,MB,NH3,2010,55411.523422876446,1218996.25,0.045456680791984755,20757,0.017027944097449028
516,MB,CO,2010,213354.30579200308,1218996.25,0.17502457927331858,20757,0.017027944097449028
517,MB,SOX,2010,195732.0878217109,1218996.25,0.16056824442381254,20757,0.017027944097449028
518,MB,NOX,2010,49076.265155012064,1218996.25,0.04025957024479121,20757,0.017027944097449028
519,MB,VOC,2010,70387.46789699658,1218996.25,0.057742152936890966,20757,0.017027944097449028
520,NB,NH3,2010,4094.6458026210616,752656.0,0.005440261955821865,20757,0.027578335919729597
521,NB,CO,2010,183425.0549500337,752656.0,0.24370370388335932,20757,0.027578335919729597
522,NB,SOX,2010,32025.936434446598,752656.0,0.04255056285267984,20757,0.027578335919729597
523,NB,NOX,2010,47372.37664529698,752656.0,0.06294027636170704,20757,0.027578335919729597
524,NB,VOC,2010,47088.01725521535,752656.0,0.06256246845200909,20757,0.027578335919729597
525,NS,NH3,2010,3773.565502305537,942007.0,0.004005878408871204,20757,0.022034868106075644
526,NS,CO,2010,139777.48535492245,942007.0,0.14838263978391078,20757,0.022034868106075644
527,NS,SOX,2010,75432.19419580903,942007.0,0.08007604422876798,20757,0.022034868106075644
528,NS,NOX,2010,55558.7272294391,942007.0,0.058979102309684645,20757,0.022034868106075644
529,NS,VOC,2010,39810.39161827055,942007.0,0.0422612481842179,20757,0.022034868106075644
530,QC,NH3,2010,61848.26541930892,7918321.25,0.007810780020993581,20757,0.002621388971810155
531,QC,CO,2010,1397942.14650581,7918321.25,0.1765452679134242,20757,0.002621388971810155
532,QC,SOX,2010,138408.36056171815,7918321.25,0.01747950811691533,20757,0.002621388971810155
533,QC,NOX,2010,218904.6219182501,7918321.25,0.027645332262599236,20757,0.002621388971810155
534,QC,VOC,2010,292687.4162165156,7918321.25,0.03696331671520849,20757,0.002621388971810155
535,SK,NH3,2010,79919.25958769882,1049327.25,0.07616237888389805,20757,0.01978124555518786
536,SK,CO,2010,397409.6303541179,1049327.25,0.37872801869399453,20757,0.01978124555518786
537,SK,SOX,2010,131621.20536503007,1049327.25,0.1254338962082897,20757,0.01978124555518786
538,SK,NOX,2010,175065.89816043168,1049327.25,0.16683632123384928,20757,0.01978124555518786
539,SK,VOC,2010,240204.76352033904,1049327.25,0.22891310934728804,20757,0.01978124555518786
540,NL,NH3,2010,908.5924530250876,521590.25,0.0017419659455388354,20757,0.03979560584194202
541,NL,CO,2010,91894.51905832252,521590.25,0.1761814356351993,20757,0.03979560584194202
542,NL,SOX,2010,31687.114580799,521590.25,0.06075097182280344,20757,0.03979560584194202
543,NL,NOX,2010,47254.71649299816,521590.25,0.09059739228829174,20757,0.03979560584194202
544,NL,VOC,2010,27469.50529510873,521590.25,0.052664913301406095,20757,0.03979560584194202
545,PE,NH3,2010,2552.0540300524285,141497.0,0.018036099917683263,20757,0.1466956896612649
546,PE,CO,2010,26999.77875008197,141497.0,0.1908152027963983,20757,0.1466956896612649
547,PE,SOX,2010,1478.7862302343465,141497.0,0.010451007655528715,20757,0.1466956896612649
548,PE,NOX,2010,5126.194625062763,141497.0,0.03622829194302892,20757,0.1466956896612649
549,PE,VOC,2010,6629.698059707038,141497.0,0.04685398319191953,20757,0.1466956896612649
550,AB,NH3,2011,132641.48219304642,3779988.25,0.035090448281961305,22179,0.005867478556315618
551,AB,CO,2011,1015160.0103461308,3779988.25,0.268561684112677,22179,0.005867478556315618
552,AB,SOX,2011,343134.3155222252,3779988.25,0.0907765561234814,22179,0.005867478556315618
553,AB,NOX,2011,691938.4815302572,3779988.25,0.18305307735553336,22179,0.005867478556315618
554,AB,VOC,2011,478680.3220269855,3779988.25,0.1266353994690289,22179,0.005867478556315618
555,BC,NH3,2011,19673.4470240708,4499639.0,0.0043722278662956734,22179,0.004929062086980756
556,BC,CO,2011,736230.3884552313,4499639.0,0.16361987894033972,22179,0.004929062086980756
557,BC,SOX,2011,71221.31596841455,4499639.0,0.0158282288797867,22179,0.004929062086980756
558,BC,NOX,2011,231269.51503536143,4499639.0,0.05139734877294855,22179,0.004929062086980756
559,BC,VOC,2011,167721.30573365907,4499639.0,0.03727439150866527,22179,0.004929062086980756
560,ON,NH3,2011,89783.24662790581,13247672.25,0.0067772847133884834,22179,0.0016741809112917933
561,ON,CO,2011,1516717.5429271786,13247672.25,0.11448936192750228,22179,0.0016741809112917933
562,ON,SOX,2011,260818.3038419436,13247672.25,0.019687859038175073,22179,0.0016741809112917933
563,ON,NOX,2011,358342.29367760726,13247672.25,0.027049453437195902,22179,0.0016741809112917933
564,ON,VOC,2011,408032.8642833326,13247672.25,0.0308003441346711,22179,0.0016741809112917933
565,MB,NH3,2011,51792.81090235536,1231985.75,0.04204010549826194,22179,0.018002643293560824
566,MB,CO,2011,184842.7947416889,1231985.75,0.15003647139724538,22179,0.018002643293560824
567,MB,SOX,2011,128173.36137152616,1231985.75,0.10403802265693914,22179,0.018002643293560824
568,MB,NOX,2011,48055.3296149968,1231985.75,0.039006400532633434,22179,0.018002643293560824
569,MB,VOC,2011,65376.70512326271,1231985.75,0.05306612119763781,22179,0.018002643293560824
570,NB,NH3,2011,4149.405179905034,755440.0,0.005492699856911249,22179,0.029359049031028275
571,NB,CO,2011,183898.8180166844,755440.0,0.2434327253212491,22179,0.029359049031028275
572,NB,SOX,2011,27401.80786283801,755440.0,0.03627264622317856,22179,0.029359049031028275
573,NB,NOX,2011,48545.78809977774,755440.0,0.06426160661307018,22179,0.029359049031028275
574,NB,VOC,2011,44542.924752745705,755440.0,0.05896288884986988,22179,0.029359049031028275
575,NS,NH3,2011,3820.886856303571,944319.0,0.004046182334892734,22179,0.023486766654064992
576,NS,CO,2011,144131.00552120918,944319.0,0.15262957276218014,22179,0.023486766654064992
577,NS,SOX,2011,77317.33287192536,944319.0,0.08187628637348753,22179,0.023486766654064992
578,NS,NOX,2011,57431.33306713322,944319.0,0.06081772480182356,22179,0.023486766654064992
579,NS,VOC,2011,38680.82232307027,944319.0,0.04096160547767256,22179,0.023486766654064992
580,QC,NH3,2011,61824.14174730954,7994063.5,0.007733756649207195,22179,0.0027744338032841495
581,QC,CO,2011,1404147.6573344795,7994063.5,0.17564879955412907,22179,0.0027744338032841495
582,QC,SOX,2011,139795.60398864732,7994063.5,0.01748742726257395,22179,0.0027744338032841495
583,QC,NOX,2011,215403.09090043377,7994063.5,0.026945381519728206,22179,0.0027744338032841495
584,QC,VOC,2011,275512.6830341468,7994063.5,0.034464660311260574,22179,0.0027744338032841495
585,SK,NH3,2011,82366.95295672712,1064290.0,0.07739145623535608,22179,0.020839244942637815
586,SK,CO,2011,328523.13151061203,1064290.0,0.30867820942657737,22179,0.020839244942637815
587,SK,SOX,2011,126893.95321079776,1064290.0,0.11922873766623548,22179,0.020839244942637815
588,SK,NOX,2011,160271.13865594676,1064290.0,0.15058972522145916,22179,0.020839244942637815
589,SK,VOC,2011,230594.09854491823,1064290.0,0.2166647234728488,22179,0.020839244942637815
590,NL,NH3,2011,909.8575080411512,524725.0,0.0017339701901780001,22179,0.04226785459049979
591,NL,CO,2011,85182.51150875546,524725.0,0.16233743676927048,22179,0.04226785459049979
592,NL,SOX,2011,25275.683724374663,524725.0,0.048169391060793106,22179,0.04226785459049979
593,NL,NOX,2011,46103.18605766064,524725.0,0.08786161524162302,22179,0.04226785459049979
